a,b
8762,7.669395E-15
8768,7.774859E-15
8774,8.156246E-15
8780,8.122698E-15
8786,8.130306E-15
8792,8.241766E-15
8798,8.647268E-15
8804,8.332175E-15
8810,7.957488E-15
8816,8.163349E-15
8822,7.899696E-15
8828,8.317986E-15
8834,8.166458E-15
8840,8.026802E-15
8846,7.991752E-15
8852,7.691373E-15
8858,7.677675E-15
8864,7.952010E-15
8870,7.407960E-15
8876,7.535161E-15
8882,7.883665E-15
8888,7.726358E-15
8894,7.848834E-15
8900,7.741379E-15
8906,7.497338E-15
8912,7.507217E-15
8918,7.772936E-15
8924,7.941213E-15
8930,8.086723E-15
8936,8.128275E-15
8942,7.939552E-15
8948,7.675979E-15
8954,7.991836E-15
8960,8.411492E-15
8966,8.611228E-15
8972,8.000436E-15
8978,7.997538E-15
8984,8.248295E-15
8990,7.716816E-15
8996,7.499814E-15
9002,7.749193E-15
9008,7.572113E-15
9014,7.363738E-15
9020,8.051332E-15
9026,8.315851E-15
9032,7.697870E-15
9038,7.409186E-15
9044,7.721522E-15
9050,8.201049E-15
9056,8.745567E-15
9062,9.839838E-15
9068,9.886734E-15
9074,8.793412E-15
9080,8.658877E-15
9086,7.874058E-15
9092,7.372730E-15
9098,7.890768E-15
9104,8.174377E-15
9110,8.273919E-15
9116,7.813472E-15
9122,7.632385E-15
9128,7.720434E-15
9134,7.534660E-15
9140,7.386824E-15
9146,7.334407E-15
9152,7.200410E-15
9158,7.532358E-15
9164,7.428769E-15
9170,7.213342E-15
9176,7.159776E-15
9182,7.005484E-15
9188,7.366064E-15
9194,7.601297E-15
9200,7.183992E-15
9206,6.951995E-15
9212,7.063541E-15
9218,6.959712E-15
9224,6.844410E-15
9230,6.935714E-15
9236,7.097326E-15
9242,7.147392E-15
9248,7.217737E-15
9254,7.089473E-15
9260,7.340356E-15
9266,7.342189E-15
9272,7.510320E-15
9278,8.385965E-15
9284,8.589959E-15
9290,7.694142E-15
9296,7.597373E-15
9302,7.763311E-15
9308,7.243561E-15
9314,7.837662E-15
9320,7.159386E-15
9326,6.792601E-15
9332,7.626468E-15
9338,7.457198E-15
9344,7.519613E-15
9350,8.033565E-15
9356,6.724193E-15
9362,6.084310E-15
9368,6.744329E-15
9374,6.925630E-15
9380,6.871014E-15
9386,6.812526E-15
9392,7.508669E-15
9398,8.116636E-15
9404,7.129624E-15
9410,6.511518E-15
9416,7.408398E-15
9422,7.148408E-15
9428,6.066864E-15
9434,7.049225E-15
9440,6.992088E-15
9446,7.264630E-15
9452,7.690502E-15
9458,7.630538E-15
9464,7.104885E-15
9470,7.028404E-15
9476,8.799860E-15
9482,7.525924E-15
9488,6.455120E-15
9494,7.962637E-15
9500,8.274512E-15
9506,6.994816E-15
9512,7.223444E-15
9518,8.603840E-15
9524,1.214397E-14
9530,1.204302E-14
9536,9.464694E-15
9542,8.023470E-15
9548,5.963903E-15
9554,6.357866E-15
9560,6.931766E-15
9566,7.067959E-15
9572,7.164132E-15
9578,7.180302E-15
9584,7.291742E-15
9590,7.998480E-15
9596,7.888674E-15
9602,6.601551E-15
9608,5.877745E-15
9614,6.139969E-15
9620,6.711523E-15
9626,7.172128E-15
9632,6.984895E-15
9638,7.143348E-15
9644,6.908861E-15
9650,7.091070E-15
9656,8.075256E-15
9662,7.292805E-15
9668,7.299139E-15
9674,6.605785E-15
9680,6.610067E-15
9686,7.177074E-15
9692,6.531153E-15
9698,5.780188E-15
9704,6.103451E-15
9710,6.847616E-15
9716,6.150249E-15
9722,5.686781E-15
9728,5.616399E-15
9734,5.745286E-15
9740,6.693264E-15
9746,5.992972E-15
9752,5.402198E-15
9758,8.486380E-15
9764,8.900386E-15
9770,7.970744E-15
9776,5.902380E-15
9782,5.934838E-15
9788,6.200295E-15
9794,6.435641E-15
9800,6.350520E-15
9806,5.482793E-15
9812,5.789981E-15
9818,6.788228E-15
9824,6.960899E-15
9830,7.732178E-15
9836,8.413657E-15
9842,7.185785E-15
9848,6.249757E-15
9854,6.082661E-15
9860,7.492548E-15
9866,9.860444E-15
9872,9.573492E-15
9878,5.470052E-15
9884,3.785853E-15
9890,4.334485E-15
9896,6.021035E-15
9902,7.844753E-15
9908,7.880039E-15
9914,8.604317E-15
9920,5.895777E-15
9926,3.982337E-15
9932,6.820450E-15
9938,8.581220E-15
9944,8.814077E-15
9950,8.420890E-15
9956,6.061716E-15
9962,4.341136E-15
9968,3.742691E-15
9974,7.468186E-16
9980,0.0
9986,0.0
9992,0.0
9998,0.0
